2023, 12680.0, 19020.0, 0.0, 03EGTBY042, 2024-01-24 15:09:20, FundingCommitment, 3, 40, 0.4, 126800
2024, 38040.0, 57060.0, 0.0, 03EGTBY042, 2024-01-24 15:09:20, FundingCommitment, 9, 40, 0.4, 126800
2024, 38000.0, 57000.0, 0.0, 03EGTBY043, 2024-01-24 15:09:21, FundingCommitment, 12, 40, 0.4, 95000
2024, 45833.33, 68750.0, 0.0, 03EGTBY053, 2024-01-24 15:09:22, FundingCommitment, 11, 40, 0.39999998254545405, 125000
2025, 4166.66, 6250.01, 0.0, 03EGTBY053, 2024-01-24 15:09:22, FundingCommitment, 1, 40, 0.3999992320002458, 125000
2023, 22583.33, 33875.0, 0.0, 03EGTHB002, 2024-01-24 15:09:22, FundingCommitment, 5, 40, 0.3999999645756437, 135500
2024, 31616.66, 47425.01, 0.0, 03EGTHB002, 2024-01-24 15:09:22, FundingCommitment, 7, 40, 0.3999998987875636, 135500
2024, 38000.0, 57000.0, 0.0, 03EGTHE004, 2024-01-24 15:09:23, FundingCommitment, 12, 40, 0.4, 95000
2023, 22300.0, 33450.0, 0.0, 03EGTHE005, 2024-01-24 15:09:24, FundingCommitment, 6, 40, 0.4, 111500
2024, 22300.0, 33450.0, 0.0, 03EGTHE005, 2024-01-24 15:09:24, FundingCommitment, 6, 40, 0.4, 111500
2023, 12680.0, 19020.0, 0.0, 03EGTHH001, 2024-01-24 15:09:25, FundingCommitment, 3, 40, 0.4, 126800
2024, 38040.0, 57060.0, 0.0, 03EGTHH001, 2024-01-24 15:09:25, FundingCommitment, 9, 40, 0.4, 126800
2023, 10000.0, 15000.0, 0.0, 03EGTHH002, 2024-01-24 15:09:25, FundingCommitment, 3, 40, 0.4, 100000
2024, 30000.0, 45000.0, 0.0, 03EGTHH002, 2024-01-24 15:09:25, FundingCommitment, 9, 40, 0.4, 100000
2023, 16050.0, 10700.0, 0.0, 03EGTMV001, 2024-01-24 15:09:26, FundingCommitment, 3, 60, 0.6, 107000
2024, 48150.0, 32100.0, 0.0, 03EGTMV001, 2024-01-24 15:09:26, FundingCommitment, 9, 60, 0.6, 107000
2024, 70399.99, 46933.34, 0.0, 03EGTMV002, 2024-01-24 15:09:27, FundingCommitment, 11, 60, 0.5999999318181799, 128000
2025, 6400.0, 4266.67, 0.0, 03EGTMV002, 2024-01-24 15:09:27, FundingCommitment, 1, 60, 0.5999998125000586, 128000
2023, 42180.0, 28120.0, 0.0, 03EGTMV005, 2024-01-24 15:09:28, FundingCommitment, 6, 60, 0.6, 140600
2024, 42180.0, 28120.0, 0.0, 03EGTMV005, 2024-01-24 15:09:28, FundingCommitment, 6, 60, 0.6, 140600
2023, 20500.0, 30750.0, 0.0, 03EGTNI007, 2024-01-24 15:09:28, FundingCommitment, 5, 40, 0.4, 123000
2024, 28700.0, 43050.0, 0.0, 03EGTNI007, 2024-01-24 15:09:28, FundingCommitment, 7, 40, 0.4, 123000
2023, 19583.33, 29375.0, 0.0, 03EGTNI008, 2024-01-24 15:09:29, FundingCommitment, 5, 40, 0.3999999591489334, 117500
2024, 27416.66, 41125.01, 0.0, 03EGTNI008, 2024-01-24 15:09:29, FundingCommitment, 7, 40, 0.39999988328268044, 117500
2023, 8400.0, 12600.0, 0.0, 03EGTNW004, 2024-01-24 15:09:30, FundingCommitment, 2, 40, 0.4, 126000
2024, 42000.0, 63000.0, 0.0, 03EGTNW004, 2024-01-24 15:09:30, FundingCommitment, 10, 40, 0.4, 126000
2023, 14266.66, 21400.01, 0.0, 03EGTNW006, 2024-01-24 15:09:31, FundingCommitment, 4, 40, 0.3999997757009555, 107000
2024, 28533.33, 42800.0, 0.0, 03EGTNW006, 2024-01-24 15:09:31, FundingCommitment, 8, 40, 0.3999999719626155, 107000
2023, 11000.0, 16500.0, 0.0, 03EGTNW007, 2024-01-24 15:09:31, FundingCommitment, 3, 40, 0.4, 110000
2024, 33000.0, 49500.0, 0.0, 03EGTNW007, 2024-01-24 15:09:31, FundingCommitment, 9, 40, 0.4, 110000
